"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
18292;15324,683;255,4113833333;1674566610,187;0,647127676;5;0,65;3,25;0;0;0
18293;15325,684;255,4280666667;1674566611,174;0,64682656;5;0,65;3,25;0;0;0
18294;15326,684;255,4447333333;1674566612,175;0,647647996;5;0,65;3,25;0;0;0
18295;15327,683;255,4613833333;1674566613,175;0,64857275;5;0,65;3,25;0;0;0
18296;15328,684;255,4780666667;1674566614,177;0,649279697;5;0,65;3,25;0;0;0
18297;15329,684;255,4947333333;1674566615,192;0,650760142;5;0,65;3,25;0;0;0
18298;15330,684;255,5114;1674566616,177;0,534617099;5;0,53;2,65;0;0;0
18299;15331,684;255,5280666667;1674566617,177;0,44712749;5;0,52;2,6;0;0;0
18300;15332,684;255,5447333333;1674566618,178;0,446745394;5;0,45;2,25;0;0;0
18301;15333,684;255,5614;1674566619,177;0,447200558;5;0,45;2,25;0;0;0
18302;15334,684;255,5780666667;1674566620,178;0,446057995;5;0,45;2,25;0;0;0
18303;15335,684;255,5947333333;1674566622,362;0,645615118;5;0,47;2,35;0;0;0
18304;15336,964;255,6160666667;1674566622,46;0,648301421;5;0,65;3,25;0;0;0
18305;15337,684;255,6280666667;1674566623,186;0,647743869;5;0,65;3,25;0;0;0
18306;15338,694;255,6449;1674566624,186;0,647842068;5;0,65;3,25;0;0;0
18307;15339,695;255,6615833333;1674566625,218;0,6488613;5;0,65;3,25;0;0;0
18308;15340,684;255,6780666667;1674566626,174;0,647728045;5;0,65;3,25;0;0;0
18309;15341,684;255,6947333333;1674566627,176;0,650054592;5;0,65;3,25;0;0;0
18310;15342,685;255,7114166667;1674566628,178;0,649519379;5;0,65;3,25;0;0;0
18311;15343,684;255,7280666667;1674566629,192;0,534128427;5;0,53;2,65;0;0;0
18312;15344,685;255,74475;1674566630,177;0,447363449;5;0,45;2,25;0;0;0
18313;15345,684;255,7614;1674566631,177;0,446751444;5;0,45;2,25;0;0;0
18314;15346,685;255,7780833333;1674566632,194;0,447096773;5;0,45;2,25;0;0;0
18315;15347,684;255,7947333333;1674566633,178;0,447392769;5;0,45;2,25;0;0;0
18316;15348,684;255,8114;1674566634,181;0,647705706;5;0,65;3,25;0;0;0
18317;15349,684;255,8280666667;1674566635,183;0,648759377;5;0,65;3,25;0;0;0
18318;15350,684;255,8447333333;1674566636,201;0,648018921;5;0,65;3,25;0;0;0
18319;15351,684;255,8614;1674566637,186;0,648094782;5;0,65;3,25;0;0;0
18320;15352,694;255,8782333333;1674566638,185;0,649221987;5;0,65;3,25;0;0;0
18321;15353,684;255,8947333333;1674566639,202;0,649011625;5;0,65;3,25;0;0;0
18322;15354,684;255,9114;1674566640,175;0,649378827;5;0,65;3,25;0;0;0
18323;15355,685;255,9280833333;1674566641,174;0,536102664;5;0,65;3,25;0;0;0
18324;15356,684;255,9447333333;1674566642,208;0,446687684;5;0,5;2,5;0;0;0
18325;15357,685;255,9614166667;1674566643,177;0,447089792;5;0,45;2,25;0;0;0
18326;15358,685;255,9780833333;1674566644,178;0,446108258;5;0,45;2,25;0;0;0
18327;15359,684;255,9947333333;1674566645,207;0,445824828;5;0,45;2,25;0;0;0
18328;15360,684;256,0114;1674566646,175;0,482782436;5;0,45;2,25;0;0;0
18329;15361,684;256,0280666667;1674566648,413;0,647525595;5;0,65;3,25;0;0;0
18330;15363,015;256,05025;1674566648,503;0,649949876;5;0,65;3,25;0;0;0
18331;15363,684;256,0614;1674566649,192;0,649821425;5;0,65;3,25;0;0;0
18332;15364,684;256,0780666667;1674566650,209;0,64841684;5;0,65;3,25;0;0;0
18333;15365,686;256,0947666667;1674566651,178;0,64968227;5;0,65;3,25;0;0;0
18334;15366,684;256,1114;1674566652,179;0,648949726;5;0,65;3,25;0;0;0
18335;15367,684;256,1280666667;1674566653,179;0,651536433;5;0,65;3,25;0;0;0
18336;15368,684;256,1447333333;1674566654,18;0,50217436;5;0,54;2,7;0;0;0
18337;15369,684;256,1614;1674566655,18;0,44735321;5;0,45;2,25;0;0;0
18338;15370,685;256,1780833333;1674566656,178;0,446121289;5;0,45;2,25;0;0;0
18339;15371,684;256,1947333333;1674566657,18;0,445816451;5;0,45;2,25;0;0;0
18340;15372,684;256,2114;1674566658,18;0,446229263;5;0,45;2,25;0;0;0
18341;15373,684;256,2280666667;1674566659,195;0,647163046;5;0,49;2,45;0;0;0
18342;15374,684;256,2447333333;1674566660,181;0,647761554;5;0,65;3,25;0;0;0
18343;15375,684;256,2614;1674566661,184;0,648969739;5;0,65;3,25;0;0;0
18344;15376,684;256,2780666667;1674566662,185;0,648308402;5;0,65;3,25;0;0;0
18345;15377,685;256,29475;1674566663,186;0,649309482;5;0,65;3,25;0;0;0
18346;15378,695;256,3115833333;1674566664,19;0,651199947;5;0,65;3,25;0;0;0
18347;15379,684;256,3280666667;1674566665,175;0,649814909;5;0,65;3,25;0;0;0
18348;15380,684;256,3447333333;1674566666,177;0,650921636;5;0,65;3,25;0;0;0
18349;15381,684;256,3614;1674566667,179;0,501920716;5;0,5;2,5;0;0;0
18350;15382,684;256,3780666667;1674566668,194;0,446240898;5;0,45;2,25;0;0;0
18351;15383,684;256,3947333333;1674566669,187;0,446834751;5;0,45;2,25;0;0;0
18352;15384,685;256,4114166667;1674566670,172;0,445847167;5;0,45;2,25;0;0;0
18353;15385,684;256,4280666667;1674566671,177;0,44596026;5;0,44;2,2;0;0;0
18354;15386,685;256,44475;1674566672,194;0,64749162;5;0,65;3,25;0;0;0
18355;15387,684;256,4614;1674566673,18;0,647341761;5;0,65;3,25;0;0;0
18356;15388,684;256,4780666667;1674566674,182;0,647495809;5;0,65;3,25;0;0;0
18357;15389,684;256,4947333333;1674566675,184;0,647596801;5;0,65;3,25;0;0;0
18358;15390,684;256,5114;1674566676,187;0,648824068;5;0,65;3,25;0;0;0
18359;15391,684;256,5280666667;1674566677,172;0,649656673;5;0,65;3,25;0;0;0
18360;15392,684;256,5447333333;1674566678,18;0,649319256;5;0,65;3,25;0;0;0
18361;15393,684;256,5614;1674566679,171;0,535049924;5;0,53;2,65;0;0;0
18362;15394,684;256,5780666667;1674566680,204;0,446686288;5;0,5;2,5;0;0;0
18363;15395,684;256,5947333333;1674566681,176;0,447853517;5;0,45;2,25;0;0;0
18364;15396,684;256,6114;1674566682,176;0,445849494;5;0,45;2,25;0;0;0
18365;15397,685;256,6280833333;1674566683,194;0,446121289;5;0,45;2,25;0;0;0
18366;15398,684;256,6447333333;1674566684,182;0,646747907;5;0,56;2,8;0;0;0
18367;15399,684;256,6614;1674566685,185;0,6489716;5;0,65;3,25;0;0;0
18368;15400,684;256,6780666667;1674566686,193;0,648801728;5;0,65;3,25;0;0;0
18369;15401,684;256,6947333333;1674566687,184;0,649246653;5;0,65;3,25;0;0;0
18370;15402,683;256,7113833333;1674566688,184;0,649467719;5;0,65;3,25;0;0;0
18371;15403,684;256,7280666667;1674566689,184;0,652426748;5;0,65;3,25;0;0;0
18372;15404,685;256,74475;1674566690,187;0,650749903;5;0,65;3,25;0;0;0
18373;15405,695;256,7615833333;1674566691,189;0,649867035;5;0,65;3,25;0;0;0
18374;15406,685;256,7780833333;1674566692,175;0,44716286;5;0,5;2,5;0;0;0
18375;15407,684;256,7947333333;1674566693,191;0,447192646;5;0,45;2,25;0;0;0
18376;15408,684;256,8114;1674566694,178;0,446529913;5;0,45;2,25;0;0;0
18377;15409,685;256,8280833333;1674566695,178;0,446094296;5;0,45;2,25;0;0;0
18378;15410,684;256,8447333333;1674566696,179;0,445557687;5;0,45;2,25;0;0;0
18379;15411,684;256,8614;1674566697,213;0,648240918;5;0,65;3,25;0;0;0
18380;15412,69;256,8781666667;1674566698,182;0,647537695;5;0,65;3,25;0;0;0
18381;15413,684;256,8947333333;1674566699,183;0,648542965;5;0,65;3,25;0;0;0
18382;15414,684;256,9114;1674566700,185;0,647898848;5;0,65;3,25;0;0;0
18383;15415,684;256,9280666667;1674566701,202;0,649975473;5;0,65;3,25;0;0;0
18384;15416,684;256,9447333333;1674566702,189;0,649278766;5;0,65;3,25;0;0;0
18385;15417,684;256,9614;1674566703,174;0,648481997;5;0,65;3,25;0;0;0
18386;15418,684;256,9780666667;1674566704,174;0,535334285;5;0,65;3,25;0;0;0
18387;15419,684;256,9947333333;1674566705,172;0,447159137;5;0,45;2,25;0;0;0
18388;15420,684;257,0114;1674566706,205;0,446299073;5;0,45;2,25;0;0;0
18389;15421,684;257,0280666667;1674566707,175;0,446132459;5;0,45;2,25;0;0;0
18390;15422,684;257,0447333333;1674566708,176;0,445374319;5;0,45;2,25;0;0;0
18391;15423,684;257,0614;1674566709,178;0,64773363;5;0,45;2,25;0;0;0
18392;15424,684;257,0780666667;1674566710,193;0,648099436;5;0,65;3,25;0;0;0
18393;15425,684;257,0947333333;1674566711,179;0,650055523;5;0,65;3,25;0;0;0
18394;15426,684;257,1114;1674566712,18;0,648535053;5;0,65;3,25;0;0;0
18395;15427,684;257,1280666667;1674566713,183;0,647627518;5;0,65;3,25;0;0;0
18396;15428,685;257,14475;1674566714,201;0,650747111;5;0,65;3,25;0;0;0
18397;15429,684;257,1614;1674566715,18;0,648004494;5;0,65;3,25;0;0;0
18398;15430,685;257,1780833333;1674566716,182;0,648962292;5;0,65;3,25;0;0;0
18399;15431,685;257,19475;1674566717,183;0,534609653;5;0,53;2,65;0;0;0
18400;15432,684;257,2114;1674566718,186;0,446724451;5;0,45;2,25;0;0;0
18401;15433,694;257,2282333333;1674566719,187;0,446678842;5;0,45;2,25;0;0;0
18402;15434,684;257,2447333333;1674566720,186;0,445940248;5;0,45;2,25;0;0;0
18403;15435,694;257,2615666667;1674566721,186;0,446345613;5;0,45;2,25;0;0;0
18404;15436,694;257,2782333333;1674566722,202;0,646353246;5;0,64;3,2;0;0;0
18405;15437,684;257,2947333333;1674566723,186;0,648260465;5;0,65;3,25;0;0;0
18406;15438,694;257,3115666667;1674566724,195;0,649120064;5;0,65;3,25;0;0;0
18407;15439,684;257,3280666667;1674566725,179;0,649148919;5;0,65;3,25;0;0;0
18408;15440,684;257,3447333333;1674566726,181;0,649542184;5;0,65;3,25;0;0;0
18409;15441,684;257,3614;1674566727,179;0,648443834;5;0,65;3,25;0;0;0
18410;15442,684;257,3780666667;1674566728,181;0,649735326;5;0,65;3,25;0;0;0
18411;15443,684;257,3947333333;1674566729,18;0,651073823;5;0,65;3,25;0;0;0
18412;15444,685;257,4114166667;1674566730,182;0,447215916;5;0,48;2,4;0;0;0
18413;15445,684;257,4280666667;1674566731,184;0,447136798;5;0,45;2,25;0;0;0
18414;15446,684;257,4447333333;1674566732,2;0,446663018;5;0,45;2,25;0;0;0
18415;15447,684;257,4614;1674566733,186;0,445478103;5;0,45;2,25;0;0;0
18416;15448,694;257,4782333333;1674566734,185;0,445064826;5;0,45;2,25;0;0;0
18417;15449,684;257,4947333333;1674566735,172;0,64771129;5;0,65;3,25;0;0;0
18418;15450,684;257,5114;1674566736,189;0,647910483;5;0,65;3,25;0;0;0
18419;15451,684;257,5280666667;1674566737,205;0,648777062;5;0,65;3,25;0;0;0
18420;15452,684;257,5447333333;1674566738,187;0,647841138;5;0,65;3,25;0;0;0
18421;15453,684;257,5614;1674566739,175;0,64914473;5;0,65;3,25;0;0;0
18422;15454,684;257,5780666667;1674566740,174;0,649482612;5;0,65;3,25;0;0;0
18423;15455,684;257,5947333333;1674566741,174;0,648276289;5;0,65;3,25;0;0;0
18424;15456,684;257,6114;1674566742,191;0,535023861;5;0,65;3,25;0;0;0
18425;15457,684;257,6280666667;1674566743,191;0,534228023;5;0,53;2,65;0;0;0
18426;15458,684;257,6447333333;1674566744,176;0,446476392;5;0,45;2,25;0;0;0
18427;15459,684;257,6614;1674566745,182;0,446242294;5;0,45;2,25;0;0;0
18428;15460,684;257,6780666667;1674566746,174;0,446107327;5;0,45;2,25;0;0;0
18429;15461,684;257,6947333333;1674566747,19;0,648321898;5;0,65;3,25;0;0;0
18430;15462,685;257,7114166667;1674566748,207;0,649568246;5;0,65;3,25;0;0;0
18431;15463,684;257,7280666667;1674566749,184;0,648671416;5;0,65;3,25;0;0;0
18432;15464,684;257,7447333333;1674566750,182;0,649249445;5;0,65;3,25;0;0;0
18433;15465,685;257,7614166667;1674566751,184;0,648869677;5;0,65;3,25;0;0;0
18434;15466,684;257,7780666667;1674566752,185;0,648944607;5;0,65;3,25;0;0;0
18435;15467,684;257,7947333333;1674566753,2;0,647910017;5;0,65;3,25;0;0;0
18436;15468,684;257,8114;1674566754,185;0,649201044;5;0,65;3,25;0;0;0
18437;15469,684;257,8280666667;1674566755,19;0,500955471;5;0,53;2,65;0;0;0
18438;15470,684;257,8447333333;1674566756,172;0,447142848;5;0,45;2,25;0;0;0
18439;15471,685;257,8614166667;1674566757,173;0,446507573;5;0,45;2,25;0;0;0
18440;15472,684;257,8780666667;1674566758,173;0,446112447;5;0,45;2,25;0;0;0
18441;15473,684;257,8947333333;1674566759,173;0,446095692;5;0,45;2,25;0;0;0
18442;15474,684;257,9114;1674566760,175;0,647365496;5;0,65;3,25;0;0;0
18443;15475,684;257,9280666667;1674566761,191;0,647803905;5;0,65;3,25;0;0;0
18444;15476,684;257,9447333333;1674566762,207;0,648667227;5;0,65;3,25;0;0;0
18445;15477,684;257,9614;1674566763,176;0,649306225;5;0,65;3,25;0;0;0
18446;15478,685;257,9780833333;1674566764,177;0,649796293;5;0,65;3,25;0;0;0
18447;15479,689;257,9948166667;1674566765,178;0,649489128;5;0,65;3,25;0;0;0
18448;15480,684;258,0114;1674566766,18;0,659103411;5;0,65;3,25;0;0;0
18449;15481,684;258,0280666667;1674566767,197;0,535124854;5;0,59;2,95;0;0;0
18450;15482,684;258,0447333333;1674566768,198;0,498583315;5;0,51;2,5;0;0;0
18451;15483,684;258,0614;1674566769,183;0,448076911;5;0,45;2,25;0;0;0
18452;15484,684;258,0780666667;1674566770,172;0,445655887;5;0,45;2,25;0;0;0
18453;15485,684;258,0947333333;1674566771,188;0,445770841;5;0,45;2,25;0;0;0
18454;15486,685;258,1114166667;1674566772,204;0,646916383;5;0,45;2,25;0;0;0
18455;15487,684;258,1280666667;1674566773,19;0,646825164;5;0,65;3,25;0;0;0
18456;15488,684;258,1447333333;1674566774,176;0,649380224;5;0,65;3,25;0;0;0
18457;15489,685;258,1614166667;1674566775,181;0,648472689;5;0,65;3,25;0;0;0
18458;15490,684;258,1780666667;1674566776,174;0,647233787;5;0,65;3,25;0;0;0
18459;15491,684;258,1947333333;1674566777,175;0,64925503;5;0,65;3,25;0;0;0
18460;15492,685;258,2114166667;1674566778,194;0,648003563;5;0,65;3,25;0;0;0
18461;15493,684;258,2280666667;1674566779,194;0,649501228;5;0,65;3,25;0;0;0
18462;15494,684;258,2447333333;1674566780,186;0,533894329;5;0,53;2,65;0;0;0
18463;15495,694;258,2615666667;1674566781,188;0,447099565;5;0,45;2,25;0;0;0
18464;15496,684;258,2780666667;1674566782,178;0,447245236;5;0,45;2,25;0;0;0
18465;15497,684;258,2947333333;1674566783,186;0,446661622;5;0,45;2,25;0;0;0
18466;15498,695;258,3115833333;1674566784,205;0,445217478;5;0,45;2,25;0;0;0
18467;15499,684;258,3280666667;1674566785,191;0,646896836;5;0,65;3,25;0;0;0
18468;15500,684;258,3447333333;1674566786,207;0,648197636;5;0,65;3,25;0;0;0
18469;15501,683;258,3613833333;1674566787,176;0,648488512;5;0,65;3,25;0;0;0
18470;15502,684;258,3780666667;1674566788,176;0,648793816;5;0,65;3,25;0;0;0
18471;15503,684;258,3947333333;1674566789,176;0,649445845;5;0,65;3,25;0;0;0
18472;15504,684;258,4114;1674566790,176;0,649305294;5;0,65;3,25;0;0;0
18473;15505,684;258,4280666667;1674566791,175;0,649315067;5;0,65;3,25;0;0;0
18474;15506,685;258,44475;1674566792,208;0,649308086;5;0,65;3,25;0;0;0
18475;15507,685;258,4614166667;1674566793,177;0,500454698;5;0,5;2,5;0;0;0
18476;15508,684;258,4780666667;1674566794,176;0,447934032;5;0,45;2,25;0;0;0
18477;15509,684;258,4947333333;1674566795,176;0,446577849;5;0,45;2,25;0;0;0
18478;15510,684;258,5114;1674566796,177;0,446697458;5;0,45;2,25;0;0;0
18479;15511,684;258,5280666667;1674566797,18;0,446078472;5;0,45;2,25;0;0;0
18480;15512,685;258,54475;1674566798,196;0,646206179;5;0,65;3,25;0;0;0
18481;15513,688;258,5614666667;1674566799,197;0,64714443;5;0,65;3,25;0;0;0
18482;15514,686;258,5781;1674566800,181;0,648060342;5;0,65;3,25;0;0;0
18483;15515,684;258,5947333333;1674566801,183;0,647205863;5;0,65;3,25;0;0;0
18484;15516,685;258,6114166667;1674566802,184;0,648435457;5;0,65;3,25;0;0;0
18485;15517,684;258,6280666667;1674566803,186;0,649442587;5;0,65;3,25;0;0;0
18486;15518,694;258,6449;1674566804,204;0,647603317;5;0,65;3,25;0;0;0
18487;15519,684;258,6614;1674566805,174;0,534768355;5;0,53;2,65;0;0;0
18488;15520,684;258,6780666667;1674566806,193;0,446894323;5;0,45;2,25;0;0;0
18489;15521,684;258,6947333333;1674566807,178;0,446145956;5;0,45;2,25;0;0;0
18490;15522,684;258,7114;1674566808,178;0,446426593;5;0,45;2,25;0;0;0
18491;15523,684;258,7280666667;1674566809,186;0,445610278;5;0,45;2,25;0;0;0
18492;15524,694;258,7449;1674566810,203;0,647808559;5;0,46;2,3;0;0;0
18493;15525,685;258,7614166667;1674566811,194;0,648958569;5;0,65;3,25;0;0;0
18494;15526,684;258,7780666667;1674566812,197;0,648468966;5;0,65;3,25;0;0;0
18495;15527,689;258,7948166667;1674566813,18;0,648934368;5;0,65;3,25;0;0;0
18496;15528,684;258,8114;1674566814,188;0,64753118;5;0,65;3,25;0;0;0
18497;15529,685;258,8280833333;1674566815,173;0,647926772;5;0,65;3,25;0;0;0
18498;15530,684;258,8447333333;1674566816,206;0,64902326;5;0,65;3,25;0;0;0
18499;15531,683;258,8613833333;1674566817,177;0,649315067;5;0,65;3,25;0;0;0
18500;15532,684;258,8780666667;1674566818,176;0,543517921;5;0,53;2,65;0;0;0
18501;15533,684;258,8947333333;1674566819,179;0,446328859;5;0,45;2,25;0;0;0
18502;15534,684;258,9114;1674566820,195;0,446127805;5;0,45;2,25;0;0;0
18503;15535,684;258,9280666667;1674566821,195;0,446180396;5;0,45;2,25;0;0;0
18504;15536,684;258,9447333333;1674566822,178;0,446185515;5;0,45;2,25;0;0;0
18505;15537,684;258,9614;1674566823,179;0,646769781;5;0,65;3,25;0;0;0
18506;15538,684;258,9780666667;1674566824,181;0,64793096;5;0,65;3,25;0;0;0
18507;15539,684;258,9947333333;1674566825,182;0,647663819;5;0,65;3,25;0;0;0
18508;15540,684;259,0114;1674566826,198;0,648930179;5;0,65;3,25;0;0;0
18509;15541,685;259,0280833333;1674566827,199;0,649571969;5;0,65;3,25;0;0;0
18510;15542,684;259,0447333333;1674566828,2;0,648986958;5;0,65;3,25;0;0;0
18511;15543,684;259,0614;1674566829,184;0,648773804;5;0,65;3,25;0;0;0
18512;15544,684;259,0780666667;1674566830,173;0,534975925;5;0,65;3,25;0;0;0
18513;15545,684;259,0947333333;1674566831,188;0,446861279;5;0,45;2,25;0;0;0
18514;15546,684;259,1114;1674566832,173;0,446824513;5;0,45;2,25;0;0;0
18515;15547,685;259,1280833333;1674566833,173;0,445886727;5;0,45;2,25;0;0;0
18516;15548,684;259,1447333333;1674566834,186;0,446338167;5;0,45;2,25;0;0;0
18517;15549,695;259,1615833333;1674566835,203;0,64583758;5;0,5;2,5;0;0;0
18518;15550,684;259,1780666667;1674566836,187;0,646739995;5;0,65;3,25;0;0;0
18519;15551,684;259,1947333333;1674566837,174;0,64821346;5;0,65;3,25;0;0;0
18520;15552,684;259,2114;1674566838,174;0,649508209;5;0,65;3,25;0;0;0
18521;15553,684;259,2280666667;1674566839,176;0,646710675;5;0,65;3,25;0;0;0
18522;15554,684;259,2447333333;1674566840,178;0,649718106;5;0,65;3,25;0;0;0
18523;15555,684;259,2614;1674566841,185;0,647512098;5;0,65;3,25;0;0;0
18524;15556,684;259,2780666667;1674566842,185;0,650230979;5;0,65;3,25;0;0;0
18525;15557,684;259,2947333333;1674566843,178;0,500642255;5;0,53;2,65;0;0;0
18526;15558,684;259,3114;1674566844,179;0,447277349;5;0,45;2,25;0;0;0
18527;15559,684;259,3280666667;1674566845,181;0,445987719;5;0,45;2,25;0;0;0
18528;15560,684;259,3447333333;1674566846,18;0,445954675;5;0,45;2,25;0;0;0
18529;15561,685;259,3614166667;1674566847,189;0,445950021;5;0,44;2,2;0;0;0
18530;15562,684;259,3780666667;1674566848,175;0,646447723;5;0,65;3,25;0;0;0
18531;15563,684;259,3947333333;1674566849,209;0,649394186;5;0,65;3,25;0;0;0
18532;15564,686;259,4114333333;1674566851,185;0,648938557;5;0,65;3,25;0;0;0
18533;15565,787;259,4297833333;1674566851,282;0,648318641;5;0,65;3,25;0;0;0
18534;15566,684;259,4447333333;1674566852,175;0,651246487;5;0,65;3,25;0;0;0
18535;15567,684;259,4614;1674566853,191;0,648531795;5;0,65;3,25;0;0;0
18536;15568,685;259,4780833333;1674566854,178;0,649273646;5;0,65;3,25;0;0;0
18537;15569,685;259,49475;1674566855,18;0,650360827;5;0,65;3,25;0;0;0
18538;15570,685;259,5114166667;1674566856,209;0,447012535;5;0,45;2,25;0;0;0
18539;15571,686;259,5281;1674566857,18;0,446805896;5;0,45;2,25;0;0;0
18540;15572,684;259,5447333333;1674566859,191;0,446929228;5;0,45;2,25;0;0;0
18541;15573,793;259,5632166667;1674566859,296;0,446004473;5;0,45;2,25;0;0;0
18542;15574,684;259,5780666667;1674566860,173;0,446056133;5;0,45;2,25;0;0;0
18543;15575,684;259,5947333333;1674566861,204;0,647417156;5;0,65;3,25;0;0;0
18544;15576,684;259,6114;1674566862,173;0,648847803;5;0,65;3,25;0;0;0
18545;15577,684;259,6280666667;1674566863,174;0,648065462;5;0,65;3,25;0;0;0
18546;15578,684;259,6447333333;1674566864,191;0,648765427;5;0,65;3,25;0;0;0
18547;15579,685;259,6614166667;1674566865,177;0,648765892;5;0,65;3,25;0;0;0
18548;15580,684;259,6780666667;1674566866,178;0,648030556;5;0,65;3,25;0;0;0
18549;15581,684;259,6947333333;1674566867,196;0,649280162;5;0,65;3,25;0;0;0
18550;15582,688;259,7114666667;1674566868,181;0,536180386;5;0,53;2,65;0;0;0
18551;15583,684;259,7280666667;1674566869,183;0,447509585;5;0,45;2,25;0;0;0
18552;15584,684;259,7447333333;1674566870,184;0,447604062;5;0,45;2,25;0;0;0
18553;15585,684;259,7614;1674566871,186;0,446323274;5;0,45;2,25;0;0;0
18554;15586,694;259,7782333333;1674566872,186;0,447983365;5;0,45;2,25;0;0;0
18555;15587,694;259,7949;1674566873,218;0,648431733;5;0,56;2,8;0;0;0
18556;15588,684;259,8114;1674566874,187;0,64820229;5;0,65;3,25;0;0;0
18557;15589,684;259,8280666667;1674566875,176;0,648619291;5;0,65;3,25;0;0;0
18558;15590,684;259,8447333333;1674566876,176;0,648114794;5;0,65;3,25;0;0;0
18559;15591,684;259,8614;1674566877,192;0,648332137;5;0,65;3,25;0;0;0
18560;15592,684;259,8780666667;1674566878,176;0,649044668;5;0,65;3,25;0;0;0
18561;15593,685;259,89475;1674566879,178;0,650640068;5;0,65;3,25;0;0;0
18562;15594,684;259,9114;1674566880,179;0,651358649;5;0,65;3,25;0;0;0
18563;15595,684;259,9280666667;1674566881,196;0,534462586;5;0,53;2,65;0;0;0
18564;15596,689;259,9448166667;1674566882,182;0,447577534;5;0,45;2,25;0;0;0
18565;15597,685;259,9614166667;1674566883,205;0,445782476;5;0,45;2,25;0;0;0
18566;15598,684;259,9780666667;1674566884,174;0,445605158;5;0,45;2,25;0;0;0
18567;15599,684;259,9947333333;1674566885,195;0,495123048;5;0,45;2,25;0;0;0
18568;15600,684;260,0114;1674566886,179;0,647512098;5;0,65;3,25;0;0;0
18569;15601,684;260,0280666667;1674566887,203;0,649808394;5;0,65;3,25;0;0;0
18570;15602,684;260,0447333333;1674566888,173;0,648377747;5;0,65;3,25;0;0;0
18571;15603,684;260,0614;1674566889,175;0,649845161;5;0,65;3,25;0;0;0
18572;15604,684;260,0780666667;1674566890,174;0,649637126;5;0,65;3,25;0;0;0
18573;15605,684;260,0947333333;1674566891,188;0,649410475;5;0,65;3,25;0;0;0
18574;15606,684;260,1114;1674566892,174;0,650550245;5;0,65;3,25;0;0;0
18575;15607,685;260,1280833333;1674566893,176;0,535216538;5;0,65;3,25;0;0;0
18576;15608,684;260,1447333333;1674566894,176;0,498891411;5;0,5;2,5;0;0;0
18577;15609,684;260,1614;1674566895,177;0,445949556;5;0,45;2,25;0;0;0
18578;15610,685;260,1780833333;1674566896,177;0,445793646;5;0,45;2,25;0;0;0
18579;15611,684;260,1947333333;1674566897,178;0,446343286;5;0,45;2,25;0;0;0
18580;15612,684;260,2114;1674566898,194;0,644824864;5;0,44;2,2;0;0;0
18581;15613,684;260,2280666667;1674566899,179;0,648085009;5;0,65;3,25;0;0;0
18582;15614,685;260,24475;1674566900,182;0,647828572;5;0,65;3,25;0;0;0
18583;15615,684;260,2614;1674566901,182;0,648064531;5;0,65;3,25;0;0;0
18584;15616,684;260,2780666667;1674566902,187;0,649208955;5;0,65;3,25;0;0;0
18585;15617,684;260,2947333333;1674566903,174;0,650305909;5;0,65;3,25;0;0;0
18586;15618,684;260,3114;1674566904,207;0,649989901;5;0,65;3,25;0;0;0
18587;15619,684;260,3280666667;1674566905,178;0,649886116;5;0,65;3,25;0;0;0
18588;15620,684;260,3447333333;1674566906,178;0,502182272;5;0,53;2,65;0;0;0
18589;15621,684;260,3614;1674566907,185;0,447053025;5;0,45;2,25;0;0;0
18590;15622,684;260,3780666667;1674566908,172;0,445887192;5;0,45;2,25;0;0;0
18591;15623,685;260,39475;1674566909,195;0,446464756;5;0,45;2,25;0;0;0
18592;15624,685;260,4114166667;1674566910,18;0,445391538;5;0,45;2,25;0;0;0
18593;15625,684;260,4280666667;1674566911,197;0,647457646;5;0,65;3,25;0;0;0
18594;15626,684;260,4447333333;1674566912,19;0,648068719;5;0,65;3,25;0;0;0
18595;15627,684;260,4614;1674566913,176;0,647978897;5;0,65;3,25;0;0;0
18596;15628,684;260,4780666667;1674566914,175;0,647671266;5;0,65;3,25;0;0;0
18597;15629,684;260,4947333333;1674566915,191;0,648450349;5;0,65;3,25;0;0;0
18598;15630,684;260,5114;1674566916,175;0,649293193;5;0,65;3,25;0;0;0
18599;15631,684;260,5280666667;1674566917,174;0,649408613;5;0,65;3,25;0;0;0
18600;15632,684;260,5447333333;1674566918,173;0,534995006;5;0,65;3,25;0;0;0
18601;15633,685;260,5614166667;1674566919,19;0,500606419;5;0,5;2,5;0;0;0
18602;15634,684;260,5780666667;1674566920,174;0,446374934;5;0,45;2,25;0;0;0
18603;15635,684;260,5947333333;1674566921,208;0,446749583;5;0,45;2,25;0;0;0
18604;15636,685;260,6114166667;1674566922,175;0,446030536;5;0,45;2,25;0;0;0
18605;15637,684;260,6280666667;1674566923,176;0,483894748;5;0,44;2,2;0;0;0
18606;15638,684;260,6447333333;1674566924,176;0,647853238;5;0,65;3,25;0;0;0
18607;15639,684;260,6614;1674566925,175;0,647997978;5;0,65;3,25;0;0;0
18608;15640,684;260,6780666667;1674566926,191;0,649246188;5;0,65;3,25;0;0;0
18609;15641,684;260,6947333333;1674566927,179;0,649348576;5;0,65;3,25;0;0;0
18610;15642,684;260,7114;1674566928,188;0,649538926;5;0,65;3,25;0;0;0
